Text;Prueba
Buen día hablo con la señorita joshi  Buen día hablo con la señorita Buenos días Aló Buenos días Aló Sí con ella  Aló hablas con Luis Carlos de la Universidad javeriana de Cali Cómo estás  Ah Bien gracias  Ah bueno Me alegra el motivo de mi llamada es porque estás interesada en un curso de pocos ya te había enviado una información quería saber qué decisión tomaste  Sí me la enviaron pero mira que me coincidió con los turnos entonces a la final no pude hacer nada porque siempre me quedó ahí cruzado  okay Te comento que el curso había sufrido una pues eh cambio de fechas y los días que van a ser presenciales Van a ser el 9 y el 10 de septiembre de pronto te interesaría o definitivamente no  eh Me tocaría eh revisar nuevamente calendario  Okay listo  el tiempo claro  porque hasta el momento pues hasta estas fechas yo ya definitivamente ya había dicho que no pues que no me da Eh pues el horario de turno Ajá pero entonces si me dices que cambia me tocaría ver nuevamente que no grama y revisar a ver si de pronto tendría la posibilidad o no  Dale te hago una pregunta Entonces el curso comienza el 22 Este martes eh quisieras que te llame en la mañana el curso cuesta 2 millones no sé si con toda esta información quisieras que te llame en la mañana o definitivamente no quisieras sumarlo tú me dices que desde este 22 y cae martes cierto ya estoy revisando  sí Exacto pero pero son pero son clases online y virtuales las que comienzan el 22 y pues las clases pues tienen planeadas que van a ser el 22 El bueno el martes y el jueves entonces Esas dos clases van a ser online o virtuales cualquiera de las dos y las presenciales como tal el 9 y el 10 de septiembre  Sí Más bien me tocaría Pues que me regalaron otra llamada para ver  Dale entonces pues yo entro a trabajar  por qué es que todavía no tengo  a trabajar el martes a las 9 Si tú quieres yo te puedo llamar a esa hora puntual 99 pasaditas y tú me dices si de pronto quisieras empezar el proceso descripción ya que Eh pues el martes el mismo martes comienza pero el martes en la tarde y vuelvo y digo pues cuesta 2 millones Las clases presenciales son 9 y el 10 de aquí no sé de aquí al martes no sé si puedes definir eso como para que me digas y tener como una respuesta tuya si te parece Sí dale yo te estaría confirmando Entonces el martes  Dale Entonces yo quedo atento feliz día y hasta luego  listo Hasta luego gracias  con gusto;No
Aló Buenos días Hola Muy buenos días me comunico con anidayana  hablas con Natalia de la Universidad javiana de  hace una solicitud  dime  es hace rato que le mando una solicitud es esa diga  sí nos llegó la notificación de que estás interesada en el programa de medicina es así  sí  okay Tú ya finalizaste el colegio  y el anterior año  gracias  Okay qué resultados haces en la prueba saber  en las pruebas a ver 247  okay Bueno mira para el programa de medicina es importante contar con un puntaje en ese momento se está pidiendo un puntaje de 320 puntos en adelante en ese caso tú piensas realizar la prueba nuevamente  sí en septiembre otra vez  Okay y bueno entonces por el momento te voy a compartir toda la información acerca del programa por WhatsApp cualquier duda o inquietud que tengas me puedes escribir y yo con mucho gusto estaré pendiente vale  mhm muchas gracias  Igual me cuentas si si realizas la prueba y y vamos hablando a ver cómo te va listo Muchas gracias  Dale Ani bueno Gracias a ti por recibir mi llamada y que tengas un excelente día esperamos Esperamos contar con tu participación más adelante listo  Ya Muchas gracias  Dale que que mucho gusto que estés bien Feliz día;No
Aló Buenos días hablo con Juan solarte Eh sí con quién hablo  hablas con Laura Correa la pontificia universidad jariana de Cali Cómo te encuentras el día de hoy  eh Muy bien y tú  muy bien Mira Juan el motivo y mi llamada es porque ayer cerramos inscripciones para el programa de nutrición y dietética pues vemos que tú no terminaste tu formulario de inscripción De igual forma Pues estamos dando un plazo máximo hasta las 12 del mediodía para terminar la eh de formalizar la inscripción y poder pasarte entrevista tú continuarás con el proceso o no  eh No no puedes continuar con el precio  Okay perfecto algún motivo en especial  Eh sí me oí de viaje  Okay perfecto entonces pues ya voy a cerrar tu formulario listo que estés muy bien Hasta luego  hasta luego gracias  vale;No
Aló Buenos días Buenos días  sería tan amable con Daniel Reyes  cómo hablo  Rosa María de la cruz de la Universidad de Cali Cómo se encuentra el día de hoy  bien  Muy bien gracias Don Daniel estoy conectando teniendo en cuenta que usted está interesado en tomar en diplomado en energía renovables y que usted realizó el proceso de inscripción y solicitó su recibido de pago pasó a recordarle que en la fecha de pronto pago para pueda aprovechar el beneficio hasta el día de hoy me indicaría si  ya lo cancelé yo lo pagué ya  me indicaría hizo el envío del soporte de pago  Sí claro y me respondieron de que no voy a estar pendiente un día antes de el link  listo Sí señor entonces pues la sugerencia como le indicaron es que esté atento a su correo electrónico que ya le voy a validar el correo electrónico que tenemos registrado es Daniel Reyes oviedo@gmail.com a ese correo lo estará llegando la información con las indicaciones para el ingreso a la plataforma un día antes del inicio de clases me valida por favor si es correcto ese correo sí correcto  Sí señor Entonces como le indiqué toda la información por ese medio algo más en lo que le pueda colaborar  un momento  Muchísimas gracias Don Daniel por atender mi llamada que tenga feliz día hasta luego  muy bien;No
Aló Buenos días me comunico con Santiago Buenos días  me comunico con Santiago  mucho gusto Santiago Mi nombre es Brian Soto lo llamo de la Universidad javerena de Cali Cómo estás  Ah bueno Me alegra mucho saberlo eh Santiago el motivo de mi llamada es porque usted mostró interés en el programa de medicina y queríamos validar su participación en el programa  No pero ahorita no no estoy interesado  algún motivo en especial  todavía  Ah bueno está bien bueno Muchas gracias por atender mi llamada hasta luego  Muchas gracias;No
aló muy buenos días me comunico con el señor Andrés Felipe Escobar  Sí con él  señor Andrés Felipe le habla brid Osorio de la universidad javeriana Cali Cómo se encuentra el día de hoy  muy bien gracias  bien el motivo de mi llamada señora Andrés Felipe es porque usted está interesado en el seminario de Excel intermedio y avanzado este inicia el próximo martes 16 Queríamos saber si podemos contar con su participación  eh Mira yo creo que sí pero pero me cogiste en una reunioncita y no no puedo atender bien tu llamada Entonces será que tú me puedes regalarme la llamadita el lunes a primera hora porfa  bueno  bueno señores el lunes yo me estoy contactando nuevamente con usted y le voy a enviar al WhatsApp eh la información para que pueda revisarla detalladamente y el lunes ya tome una decisión Dale  le agradezco mucho  bueno que esté muy bien Hasta luego  okay Hasta luego;No
me comunico con Alex Echeverría  le habla Angie de la Universidad javeriana de Cali cómo está  bueno señora Alex no sé si en estos momentos pueda recibir mi llamada  correcto  Okay podrías indicarme de pronto por WhatsApp si aún sigues interesado para continuar el proceso o no volverte a contactar  perfecto Claro que sí  bueno el señor que esté muy bien;No
Buenos días aló  Muy buenos días Por favor con Ramón Marta  con él  con María Ramírez de la universidad javeriana Cali cómo está  bien gracias  bueno me alegro mucho el motivo de mi llamada es porque queremos validar si aún sigue interesado en hacer el proceso con nosotros del programa de maestría en restauración ecológica Ya que en estos momentos tenemos inscripciones abiertas eh Y también eh Pues queremos validar eh  sí Si tiene alguna pregunta alguna duda acerca del programa o del proceso  eh Pues sí me interesa pero la verdad ahorita pues no me alcanza el dinero para para cubrir el valor de la maestría entonces me toca esperar un poquito  Ah okay entiendo Pues le hago una pregunta ya tiene conocimiento de la beca posgrado javeriana  sí pero me dijeron que no cubre todo el valor Ah no solamente una parte señor  Ah okay  sí Exacto Entonces pues me toca esperar Pero más adelante  Bueno gracias  Ah listo bueno de todas maneras le vamos a enviar información para que nos tenga presente para eh un periodo futuro listo y De antemano pues le agradecemos mucho por atender la llamada Cualquier duda o cualquier pregunta por favor no comunicarse listo bueno con mucho gusto que esté muy bien Hasta luego  hasta luego;No
Buen día tengo el gusto de hablar con Lucía Muñoz Buenos días  señora Lucía es un gusto saludarla mi nombre es stefanie Sánchez de la Universidad javeriana de Cali cómo está  Muy bien gracias  Me alegra señora Lucía veo que usted está interesada en la especialización en neuropsicología infantil y quiero darle información del programa si cuenta con el espacio  sí coménteme  perfecto usted es profesional en psicología señora Lucía  eh No soy licenciada en educación preescolar  bueno lastimosamente en el momento solo está enfocada en psicólogos  no sé si de pronto le llame la atención otro programa de los que estamos ofertando nosotros  no es eso algo de neuro  Ah vale pues sí lastimosamente todo lo neuro está Solamente para la psicología en el momento le agradezco mucho por su tiempo que tenga un excelente día hasta luego  bueno Hasta luego;No
Hola buenas tardes me comunico con Jairo Camilo buenas tardes  hablas con Natalia de la Universidad javeriana de Cali Cómo estás  Muy bien gracias  Qué bueno mi llamada es porque sabemos que estás interesado en el programa de gastronomía y artes culinarias quería validar si tienes alguna duda o inquietud acerca del programa  eh Sí estaba interesado pero en el momento no que no me encuentre disponibilidad puede ser entonces quiere comunicarme después por favor  entiendo de pronto podrías indicarme algún motivo para dejar en el reporte por el cual ya no estás interesado en este momento  eh No no no HM no estoy interesado en este momento en el curso quizás después en otro momento  Ah okay en casa tú te contactarías  Sí claro Sí de mi parte ya me comunico  vale Te puedo enviar te puedo enviar información acerca del programa por WhatsApp y en caso de que tengas alguna duda me escribes  Eh sí también igualmente vale muchas gracias gracias gracias  vale Perfecto Bueno a ti que estés muy bien Que tengas una feliz tarde hasta luego  hasta luego;No
